pipeline,split,model,algo,params,train_R2_mean,train_R2_sd,train_RMSE_mean,train_RMSE_sd,test_R2_mean,test_R2_sd,test_RMSE_mean,test_RMSE_sd
avg,random,m2,rf,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_leaf': 1}",0.9722300301414215,0.0013049932759828585,0.25513862792281616,0.006177373843905175,0.8900823034503826,0.012668400386930043,0.505336650170944,0.02402848509165332
avg,random,m2,rf,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_leaf': 3}",0.9498248672471004,0.0015090926808012202,0.3429962874767035,0.004677084892218969,0.8916744688529554,0.010536150228615107,0.5020781165607647,0.02358813750563293
avg,random,m2,rf,"{'n_estimators': 300, 'max_depth': None, 'min_samples_leaf': 1}",0.9831101605234112,0.0008613617301604256,0.19894555052413904,0.004270906724650564,0.8855586212012595,0.013455169270026577,0.5155495680988554,0.02461604045269859
avg,random,m2,rf,"{'n_estimators': 300, 'max_depth': None, 'min_samples_leaf': 3}",0.9516706401373158,0.001550236644664795,0.3366191752259885,0.00467560765540538,0.8914178313117548,0.010361318815684398,0.5026911299329067,0.02314384686494351
avg,random,m3,lm,{},0.9504973310139203,0.0015502430725851974,0.34066463408497977,0.002862828910917597,0.945569096384401,0.008389045564906427,0.3546377527061339,0.016342788187357925
avg,random,m3,xgb,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.05}",0.9601887824964008,0.001460514470575517,0.305482657215219,0.003393815501179808,0.9453243519408131,0.010242861826620498,0.3546784830750472,0.022190758793661874
avg,random,m3,xgb,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1}",0.966674719047363,0.0010383890584382488,0.2795121548637033,0.0023576973135465335,0.9450304807914532,0.01071894458908429,0.35544531459702583,0.0240735192218252
avg,random,m3,xgb,"{'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.05}",0.967457555262202,0.0009432097756629796,0.27621683260089186,0.0021016700164002353,0.9454612116960984,0.010573563749326498,0.35400778731982724,0.024472065820192394
avg,random,m3,xgb,"{'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.1}",0.974211485874617,0.000980246739025286,0.2458642036338156,0.003247834998515857,0.9435237911777608,0.011021430576021975,0.3602844850973042,0.02483713773915721
avg,random,m3,xgb,"{'n_estimators': 200, 'max_depth': 6, 'learning_rate': 0.05}",0.9790649962858909,0.0007378739168283304,0.22153324892650922,0.002792625513838041,0.9436143560689034,0.01019428462368974,0.3603112532647933,0.022058220202702518
