class,order,family,Genus,species,wet_Mass_g,wet_Mass_kg,BMR,BMR_unit,temperature,temperature_unit,Reference,taxon_name,pc1,pc2,pc3,pc4,pc5,log_mass,log_BMR,inv_kT
Amphibia,Anura,Bufonidae,Epidalea,calamita,8.7,0.0087,0.0028014,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Epidalea calamita,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334,-2.0604807473813813,-2.5526248756855505,39.5871292029482
Amphibia,Caudata,Plethodontidae,Eurycea,longicauda,1.14,0.00114,8.777999999999999e-05,W,15.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Eurycea longicauda,-3285.937576572909,4081.255205859357,1643.486032630702,-162.9062183202211,-3108.042804233728,-2.9430951486635273,-4.056604423491046,40.274047981413375
Amphibia,Caudata,Plethodontidae,Gyrinophilus,porphyriticus,1.9299999999999,0.0019299999999999,0.0003975799999999,W,15.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Gyrinophilus porphyriticus,-3286.444941342096,4085.601787903296,1647.6246432295866,-162.46776478374986,-3111.7092684939817,-2.7144426909922488,-3.400575470623182,40.274047981413375
Amphibia,Anura,Leptodactylidae,Leptodactylus,fuscus,88.5,0.0885,0.0477015,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Leptodactylus fuscus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334,-1.0530567293021746,-1.3214679641154359,38.92324979320565
Amphibia,Anura,Ranidae,Lithobates,catesbeianus,262.0,0.262,0.007336,W,5.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Lithobates catesbeianus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334,-0.5816987086802545,-2.1345406773380353,41.72197348856467
Amphibia,Caudata,Plethodontidae,Pseudoeurycea,brunnata,3.33,0.00333,0.00364635,W,15.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Pseudoeurycea brunnata,-3286.444941342096,4085.601787903296,1647.6246432295866,-162.46776478374986,-3111.7092684939817,-2.4775557664936803,-2.438141647317543,40.274047981413375
Amphibia,Caudata,Plethodontidae,Pseudoeurycea,goebeli,3.78,0.00378,0.00020034,W,5.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Pseudoeurycea goebeli,-3286.444941342096,4085.601787903296,1647.6246432295866,-162.46776478374986,-3111.7092684939817,-2.4225082001627745,-3.6982323305619857,41.72197348856467
Amphibia,Caudata,Plethodontidae,Pseudotriton,ruber,10.81,0.01081,0.00037835,W,5.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Pseudotriton ruber,-3286.444941342096,4085.601787903296,1647.6246432295866,-162.46776478374986,-3111.7092684939817,-1.9661743060466896,-3.422106261696414,41.72197348856467
Amphibia,Anura,Pyxicephalidae,Pyxicephalus,adspersus,562.3,0.5622999999999999,0.0792842999999999,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Pyxicephalus adspersus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334,-0.2500319164905972,-1.1008128038352178,39.5871292029482
Amphibia,Anura,Ranidae,Rana,arvalis,17.0,0.017,0.002346,W,5.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Rana arvalis,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334,-1.7695510786217261,-2.6296719922204894,41.72197348856467
Amphibia,Anura,Scaphiopodidae,Scaphiopus,couchii,24.6,0.0246,0.0101105999999999,W,21.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Scaphiopus couchii,-3196.6727558202538,3312.1468913689864,908.0726540232678,-242.51581628541908,-2515.4182738690083,-1.609064892896621,-1.9952230710205558,39.45254776761606
Amphibia,Caudata,Salamandridae,Taricha,granulosa,6.56,0.00656,0.00089216,W,15.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Taricha granulosa,-3286.444941342096,4085.601787903296,1647.6246432295866,-162.46776478374986,-3111.7092684939817,-2.1830961606243395,-3.049557252254122,40.274047981413375
Amphibia,Caudata,Salamandridae,Taricha,rivularis,10.83,0.01083,0.00166782,W,15.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Taricha rivularis,-3286.444941342096,4085.601787903296,1647.6246432295866,-162.46776478374986,-3111.7092684939817,-1.9653715433746797,-2.7778508225382166,40.274047981413375
Amphibia,Caudata,Salamandridae,Triturus,cristatus,7.0,0.007,0.002142,W,10.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Triturus cristatus,-3286.444941342096,4085.601787903296,1647.6246432295866,-162.46776478374986,-3111.7092684939817,-2.154901959985743,-2.6691805335041634,40.9852266496354
Amphibia,Anura,Pipidae,Xenopus,laevis,139.0,0.139,0.021267,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Xenopus laevis,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334,-0.8569851997459049,-1.6722937689283062,39.5871292029482
Aves,Accipitriformes,Accipitridae,Accipiter,nisus,135.0,0.135,0.945,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Accipiter nisus,17539.84660404754,-96.92089755647837,750.5077698655551,-1482.9957431694263,5.740240716685779,-0.8696662315049939,-0.024568191490737076,38.92324979320565
Aves,Passeriformes,Acrocephalidae,Acrocephalus,arundinaceus,21.9,0.0219,0.2562299999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Acrocephalus arundinaceus,17531.482083494204,-96.7074642735829,748.0376130352294,-1472.5077534687953,5.619333604240353,-1.6595558851598817,-0.5913700234137201,38.92324979320565
Aves,Passeriformes,Acrocephalidae,Acrocephalus,schoenobaenus,11.5,0.0115,0.21735,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Acrocephalus schoenobaenus,17531.482083494204,-96.7074642735829,748.0376130352294,-1472.5077534687953,5.619333604240353,-1.9393021596463884,-0.6628403554731442,38.92324979320565
Aves,Passeriformes,Alaudidae,Alauda,arvensis,31.7,0.0317,0.72276,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Alauda arvensis,17531.482083494204,-96.7074642735829,748.0376130352294,-1472.5077534687953,5.619333604240353,-1.4989407377822486,-0.14100589078179473,38.92324979320565
Aves,Passeriformes,Nectariniidae,Arachnothera,longirostra,13.0,0.013,0.1885,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Arachnothera longirostra,17503.723847782807,-95.99928183301098,739.8423171939748,-1437.7234885133362,5.218853651862631,-1.8860566476931633,-0.7246886454581883,38.92324979320565
Aves,Passeriformes,Chloropseidae,Chloropsis,sonnerati,39.7,0.0397,0.37715,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Chloropsis sonnerati,17531.392415503502,-96.70517616659164,748.011131084567,-1472.395304122578,5.618036831829961,-1.401209493236885,-0.4234858879480372,38.92324979320565
Aves,Passeriformes,Fringillidae,Coccothraustes,coccothraustes,48.2999999999999,0.0482999999999999,0.7003499999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Coccothraustes coccothraustes,17503.723847782807,-95.99928183301098,739.8423171939748,-1437.7234885133362,5.218853651862631,-1.3160528692484887,-0.154684867013513,38.92324979320565
Aves,Passeriformes,Tyrannidae,Contopus,virens,13.9,0.0139,0.25715,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Contopus virens,17503.723847782807,-95.99928183301098,739.8423171939748,-1437.7234885133362,5.218853651862631,-1.856985199745905,-0.5898134713428911,38.92324979320565
Aves,Passeriformes,Corvidae,Corvus,corax,1203.0,1.203,5.5338,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Corvus corax,17531.354339403715,-96.70420455738856,747.9998859298125,-1472.3475541637197,5.617486173656667,0.08026562733984477,0.7430234590214189,38.92324979320565
Aves,Anseriformes,Anatidae,Cygnus,buccinator,8800.0,8.8,20.24,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Cygnus buccinator,17503.251280298682,-95.987260835421,739.7034657690904,-1437.1379769288571,5.212278052104851,0.9444826721501687,1.3062105081677615,38.92324979320565
Aves,Passeriformes,Emberizidae,Emberiza,hortulana,27.0,0.027,0.4077,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Emberiza hortulana,17503.723847782807,-95.99928183301098,739.8423171939748,-1437.7234885133362,5.218853651862631,-1.5686362358410126,-0.38965928854784326,38.92324979320565
Aves,Psittaciformes,Psittacidae,Eolophus,roseicapilla,268.7,0.2687,1.23602,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Eolophus roseicapilla,17538.819869699357,-96.89469967975964,750.204576149813,-1481.708504551965,5.725404938609686,-0.5707323335668315,0.09202549811474249,38.92324979320565
Aves,Cuculiformes,Cuculidae,Eudynamys,scolopaceus,188.0,0.188,1.6544,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Eudynamys scolopaceus,17503.723847782807,-95.99928183301098,739.8423171939748,-1437.7234885133362,5.218853651862631,-0.7258421507363202,0.21864052141384852,38.92324979320565
Aves,Sphenisciformes,Spheniscidae,Eudyptes,chrysolophus,3870.0,3.87,8.514000000000001,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Eudyptes chrysolophus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334,0.5877109650189114,0.9301336458411177,38.92324979320565
Aves,Falconiformes,Falconidae,Falco,tinnunculus,131.0,0.131,0.7729,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Falco tinnunculus,17503.723847782807,-95.99928183301098,739.8423171939748,-1437.7234885133362,5.218853651862631,-0.8827287043442357,-0.11187669270209154,38.92324979320565
Aves,Gruiformes,Rallidae,Fulica,atra,412.0,0.412,2.06,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Fulica atra,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334,-0.3851027839668654,0.31386722036915343,38.92324979320565
Aves,Passeriformes,Corvidae,Garrulus,glandarius,153.0,0.153,1.3923,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Garrulus glandarius,17531.354339403715,-96.70420455738856,747.9998859298125,-1472.3475541637197,5.617486173656667,-0.8153085691824012,0.14373282313869243,38.92324979320565
Aves,Passeriformes,Fringillidae,Haemorhous,mexicanus,20.3999999999999,0.0203999999999999,0.3100799999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Haemorhous mexicanus,17503.723847782807,-95.99928183301098,739.8423171939748,-1437.7234885133362,5.218853651862631,-1.6903698325741034,-0.5085262446293288,38.92324979320565
Aves,Passeriformes,Acrocephalidae,Hippolais,icterina,12.5,0.0125,0.2525,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Hippolais icterina,17531.482083494204,-96.7074642735829,748.0376130352294,-1472.5077534687953,5.619333604240353,-1.9030899869919435,-0.5977386175453198,38.92324979320565
Aves,Charadriiformes,Laridae,Leucophaeus,atricilla,275.6,0.2756,1.87408,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Leucophaeus atricilla,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334,-0.5597207867644117,0.2727881259418245,38.92324979320565
Aves,Passeriformes,Estrildidae,Lonchura,maja,12.8,0.0128,0.14976,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Lonchura maja,17531.354339403715,-96.70420455738856,747.9998859298125,-1472.3475541637197,5.617486173656667,-1.8927900303521317,-0.82460416860597,38.92324979320565
Aves,Passeriformes,Pipridae,Manacus,vitellinus,15.5,0.0155,0.2324999999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Manacus vitellinus,17503.723847782807,-95.99928183301098,739.8423171939748,-1437.7234885133362,5.218853651862631,-1.8096683018297086,-0.6335770427740275,38.92324979320565
Aves,Sphenisciformes,Spheniscidae,Megadyptes,antipodes,4800.0,4.8,11.52,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Megadyptes antipodes,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334,0.6812412373755872,1.0614524790871933,38.92324979320565
Aves,Passeriformes,Motacillidae,Motacilla,flava,14.7,0.0147,0.25725,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Motacilla flava,17531.162845569186,-96.69931810104592,747.9433313369524,-1472.1074080370554,5.614716776752377,-1.832682665251824,-0.5896446165655295,38.92324979320565
Aves,Columbiformes,Columbidae,Ocyphaps,lophotes,187.0,0.187,1.0846,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Ocyphaps lophotes,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334,-0.7281583934635011,0.035269600099436256,38.92324979320565
Aves,Passeriformes,Oriolidae,Oriolus,oriolus,64.9,0.0649,0.649,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Oriolus oriolus,17503.723847782807,-95.99928183301098,739.8423171939748,-1437.7234885133362,5.218853651862631,-1.1877553031996309,-0.18775530319963074,38.92324979320565
Aves,Pelecaniformes,Pelecanidae,Pelecanus,occidentalis,3038.0,3.038,10.329199999999998,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Pelecanus occidentalis,-2836.5673668860463,234.10004230768035,-2017.757836102996,-549.7817874540093,170.4139081109531,0.4825877695267675,1.0140666865690227,38.92324979320565
Aves,Galliformes,Phasianidae,Perdix,perdix,501.0,0.501,2.1543,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Perdix perdix,17501.401540393796,-95.94020706389009,739.1599542150819,-1434.846002515317,5.1865343671790605,-0.30016227413275426,0.3333061814468323,38.92324979320565
Aves,Accipitriformes,Accipitridae,Pernis,apivorus,652.0,0.652,2.3472,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Pernis apivorus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334,-0.1857524042680798,0.37055009649920745,38.92324979320565
Aves,Columbiformes,Columbidae,Phaps,chalcoptera,304.0,0.304,1.52,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Phaps chalcoptera,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334,-0.5171264163912462,0.18184358794477254,38.92324979320565
Aves,Charadriiformes,Charadriidae,Pluvialis,dominica,118.0,0.118,0.649,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Pluvialis dominica,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334,-0.9281179926938746,-0.18775530319963074,38.92324979320565
Aves,Charadriiformes,Charadriidae,Pluvialis,squatarola,226.0,0.226,1.7854,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Pluvialis squatarola,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334,-0.645891560852599,0.25173553043784236,38.92324979320565
Aves,Passeriformes,Paridae,Poecile,atricapillus,10.3,0.0103,0.25235,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Poecile atricapillus,17531.482083494204,-96.7074642735829,748.0376130352294,-1472.5077534687953,5.619333604240353,-1.9871627752948278,-0.5979966909302953,38.92324979320565
Aves,Columbiformes,Columbidae,Ptilinopus,melanospilus,98.0,0.098,0.49,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Ptilinopus melanospilus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334,-1.0087739243075051,-0.3098039199714863,38.92324979320565
Aves,Passeriformes,Fringillidae,Pyrrhula,pyrrhula,30.4,0.0304,0.55328,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Pyrrhula pyrrhula,17503.723847782807,-95.99928183301098,739.8423171939748,-1437.7234885133362,5.218853651862631,-1.5171264163912463,-0.25705502840617145,38.92324979320565
