"taxon_name","class","order","family","Genus","species","wet_Mass_g","wet_Mass_kg","temperature","temperature_unit","Reference","log_mass","log_BMR","inv_kT","row_id","temp_K","pc1","pc2","pc3","pc4","pc5","removed_due_bad_branch","in_phylogeny","fixed_only_log_BMR","conditional_log_BMR"
"Anguilla anguilla","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",430.000000416257,0.430000000416257,17,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-0.84397006932649,-1.798781970035,39.9964395169542,307,290.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-2.38584456687064,-2.64683161941099
"Anguilla anguilla","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-2.52572864428971,-4.01491742859078,38.9232497932056,274,298.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-3.00424281146032,-3.26522986400069
"Anguilla anguilla","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",37.6000000062629,0.0376000000062629,13,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-3.28075122841972,-4.2768060868111,40.5555370464591,261,286.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-4.59202743112798,-4.85301448366833
"Anguilla anguilla","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",71.1,0.0711,14,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-2.64366794217294,-5.24871039320094,40.4143023710404,181,287.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-4.01829324572706,-4.27928029826741
"Anguilla anguilla","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-2.52572864428971,-3.84125393453994,38.9232497932056,277,298.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-3.00424281146032,-3.26522986400067
"Anguilla anguilla","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",51.2000000028493,0.0512000000028493,14,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-2.97201574688102,-4.461504486242,40.4143023710404,264,287.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-4.26888088507472,-4.52986793761505
"Anguilla anguilla","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",195.500000120693,0.195500000120693,12,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.63219489893936,-3.59860771099155,40.697762321039,304,285.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-3.42202690825532,-3.68301396079566
"Anguilla anguilla","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",222.999999975271,0.222999999975271,20,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.50058350763291,-2.55070558731669,39.5871292029482,305,293.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-2.6332975023404,-2.89428455488075
"Anguilla anguilla","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",74.9999999323558,0.0749999999323558,21,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-2.59026716634775,-4.67446301257613,39.4525477676161,267,294.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-3.38151608160251,-3.64250313414286
"Anguilla anguilla","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-2.52572864428971,-2.79754573469183,38.9232497932056,292,298.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-3.00424281146032,-3.26522986400066
"Anguilla anguilla","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-2.52572864428971,-3.75787232560089,38.9232497932056,280,298.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-3.00424281146032,-3.26522986400067
"Anguilla anguilla","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-2.52572864428971,-3.74462709885087,38.9232497932056,281,298.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-3.00424281146032,-3.26522986400066
"Anguilla anguilla","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-2.52572864428971,-2.62892302239745,38.9232497932056,295,298.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-3.00424281146032,-3.26522986400064
"Anguilla anguilla","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-2.52572864428971,-4.03230917130265,38.9232497932056,273,298.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-3.00424281146032,-3.26522986400066
"Anguilla anguilla","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",33.0000000092787,0.0330000000092787,17,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-3.41124771723448,-4.02670553418999,39.9964395169542,260,290.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-4.34513296811713,-4.60612002065748
"Anguilla anguilla","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-2.52572864428971,-2.52658430959096,38.9232497932056,298,298.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-3.00424281146032,-3.26522986400065
"Anguilla anguilla","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",21.0000000128661,0.0210000000128661,18.5,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-3.86323284064604,-4.54563014060884,39.7907317875682,259,291.65,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-4.56259569977148,-4.82358275231181
"Anguilla anguilla","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",149.999999980768,0.149999999980768,20,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.89711998501409,-3.06502510002294,39.5871292029482,302,293.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-2.93592519881771,-3.19691225135805
"Anguilla anguilla","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",119.999999986841,0.119999999986841,20,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-2.12026353630975,-3.13759579286802,39.5871292029482,301,293.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-3.10622332462534,-3.36721037716569
"Anguilla anguilla","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-2.52572864428971,-3.04522247274077,38.9232497932056,288,298.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-3.00424281146032,-3.26522986400066
"Anguilla anguilla","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",181.499999844479,0.181499999844479,14,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.7064996261341,-3.70108331364544,40.4143023710404,303,287.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-3.30306752281903,-3.56405457535939
"Anguilla anguilla","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-2.52572864428971,-2.88270354295113,38.9232497932056,290,298.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-3.00424281146032,-3.26522986400066
"Anguilla anguilla","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-2.52572864428971,-2.81816502187558,38.9232497932056,291,298.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-3.00424281146032,-3.26522986400066
"Anguilla anguilla","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",229.999999990683,0.229999999990683,20,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.46967597009945,-2.56526042333751,39.5871292029482,306,293.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-2.60970956675044,-2.87069661929078
"Anguilla anguilla","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-2.52572864428971,-2.65071037695885,38.9232497932056,294,298.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-3.00424281146032,-3.26522986400065
"Anguilla anguilla","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-2.52572864428971,-3.58672406940506,38.9232497932056,284,298.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-3.00424281146032,-3.26522986400068
"Anguilla anguilla","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-2.52572864428971,-2.60760025332172,38.9232497932056,296,298.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-3.00424281146032,-3.26522986400066
"Anguilla anguilla","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-2.52572864428971,-2.59502147074744,38.9232497932056,297,298.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-3.00424281146032,-3.26522986400065
"Anguilla anguilla","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-2.52572864428971,-3.62101314288369,38.9232497932056,283,298.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-3.00424281146032,-3.26522986400067
"Anguilla anguilla","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-2.52572864428971,-2.89387684383915,38.9232497932056,289,298.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-3.00424281146032,-3.26522986400067
"Anguilla anguilla","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",112.49999988411,0.11249999988411,15.5,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-2.18480205836779,-3.50062730255825,40.204285209923,300,288.65,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-3.53794437058367,-3.79893142312401
"Anguilla anguilla","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-2.52572864428971,-3.05177987328232,38.9232497932056,287,298.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-3.00424281146032,-3.26522986400067
"Anguilla anguilla","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-2.52572864428971,-3.46023992229594,38.9232497932056,286,298.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-3.00424281146032,-3.26522986400067
"Anguilla anguilla","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-2.52572864428971,-3.73155501728352,38.9232497932056,282,298.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-3.00424281146032,-3.26522986400067
"Anguilla anguilla","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",89.9999999089575,0.0899999999089575,17,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-2.40794560966346,-3.19570342371798,39.9964395169542,299,290.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-3.57943542702261,-3.84042247956294
"Anguilla anguilla","Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-2.52572864428971,-3.56450093262035,38.9232497932056,285,298.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-3.00424281146032,-3.26522986400067
"Lepidogalaxias salamandroides","Teleostei","Osmeriformes","Lepidogalaxiidae","Lepidogalaxias","salamandroides",0.62,0.00062,20,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-7.38579107992514,-8.94596275105632,39.5871292029482,194,293.15,-4787.35547680534,-1628.02388294841,32.4701150461,-1.88743442546973,-0.00293293131408883,FALSE,TRUE,-7.1247551928307,-6.96439727264814
"Acipenser gueldenstaedtii","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","gueldenstaedtii",0.3000000001936,0.0003000000001936,18,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-8.11172808266274,-7.77833744177942,39.8590655189568,241,291.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-7.84729954037439,-7.48186370107997
"Acipenser gueldenstaedtii","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","gueldenstaedtii",12.4999999997681,0.0124999999997681,18,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-4.38202663469243,-4.32615631827289,39.8590655189568,244,291.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-5.00087551098465,-4.63543967169022
"Acipenser gueldenstaedtii","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","gueldenstaedtii",208.000000017835,0.208000000017835,18,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.57021719919507,-2.87165370677545,39.8590655189568,247,291.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-2.85496596435861,-2.48953012506418
"Acipenser gueldenstaedtii","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","gueldenstaedtii",0.3000000001936,0.0003000000001936,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-8.11172808266274,-7.25643137850917,38.9232497932056,242,298.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-7.26735160216403,-6.9019157628696
"Acipenser gueldenstaedtii","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","gueldenstaedtii",0.0200000000154742,2.00000000154742e-05,20,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-10.8197782836366,-9.21041815277881,39.5871292029482,240,293.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-9.74549678022516,-9.38006094093073
"Acipenser gueldenstaedtii","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","gueldenstaedtii",12.4999999997681,0.0124999999997681,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-4.38202663469243,-3.66665717179601,38.9232497932056,245,298.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-4.42092757277429,-4.05549173347987
"Acipenser gueldenstaedtii","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","gueldenstaedtii",0.4700000000695,0.0004700000000695,20,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-7.6627778631123,-6.83428343014379,39.5871292029482,243,293.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-7.3361452588952,-6.97070941960078
"Acipenser gueldenstaedtii","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","gueldenstaedtii",54.3000000514066,0.0543000000514066,21,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-2.91323105109553,-3.29267880682676,39.4525477676161,246,294.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-3.62799483465966,-3.2625589953652
"Albula vulpes","Teleostei","Albuliformes","Albulidae","Albula","vulpes",671.999999916715,0.671999999916715,20.6,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-0.397496938582924,-0.275941289675792,39.5062703858528,255,293.75,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-1.74133652020898,-1.59272994248482
"Arapaima gigas","Teleostei","Osteoglossiformes","Osteoglossidae","Arapaima","gigas",2299.99999990683,2.29999999990683,28,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",0.832909122894596,-1.34942684190736,38.5355036554682,327,301.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-0.200710431067062,-1.12450348761666
