"class","order","family","Genus","species","wet_Mass_g","wet_Mass_kg","temperature","temperature_unit","Reference","taxon_name","pc1","pc2","pc3","pc4","pc5","log_mass","log_BMR","inv_kT","row_id","Species","temp_K","in_phylogeny","y_fitted_log_BMR","residual_log_BMR"
"Mammalia","Soricomorpha","Soricidae","Sorex","araneus",8.7,0.0087,25,"C","V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)","Sorex araneus",-2756.04765077888,216.103477442877,-1994.14460240561,-588.522102691723,179.228358371418,-2.06048074738138,-0.442492798094342,38.9232497932056,852,"Sorex araneus",298.15,TRUE,-1.49616026365637,1.05366746556203
"Mammalia","Diprotodontia","Phalangeridae","Spilocuscus","maculatus",4250,4.25,25,"C","V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)","Spilocuscus maculatus",-2756.04765077888,216.103477442877,-1994.14460240561,-588.522102691723,179.228358371418,0.628388930050311,0.789862630046382,38.9232497932056,856,"Spilocuscus maculatus",298.15,TRUE,0.423813738742187,0.366048891304195
"Mammalia","Diprotodontia","Phalangeridae","Spilocuscus","maculatus",4250,4.25,25,"C","V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)","Spilocuscus maculatus",-2756.04765077888,216.103477442877,-1994.14460240561,-588.522102691723,179.228358371418,0.628388930050311,0.80468451490694,38.9232497932056,857,"Spilocuscus maculatus",298.15,TRUE,0.423813738742187,0.380870776164754
"Mammalia","Soricomorpha","Soricidae","Suncus","etruscus",2.4,0.0024,25,"C","V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)","Suncus etruscus",-2756.04765077888,216.103477442877,-1994.14460240561,-588.522102691723,179.228358371418,-2.61978875828839,-1.09691001300806,38.9232497932056,858,"Suncus etruscus",298.15,TRUE,-1.89553136344891,0.798621350440857
"Mammalia","Soricomorpha","Soricidae","Suncus","etruscus",2.5,0.0025,25,"C","V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)","Suncus etruscus",-2756.04765077888,216.103477442877,-1994.14460240561,-588.522102691723,179.228358371418,-2.60205999132796,-1.30102999566398,38.9232497932056,859,"Suncus etruscus",298.15,TRUE,-1.8828722256914,0.581842230027418
"Mammalia","Chiroptera","Molossidae","Tadarida","brasiliensis",10.4,0.0104,25,"C","V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)","Tadarida brasiliensis",-2764.6273060052,219.140678448336,-2036.0124944537,-617.315234716512,206.727280299324,-1.98296666070122,-0.920818753952375,38.9232497932056,860,"Tadarida brasiliensis",298.15,TRUE,-1.44081171608833,0.519992962135959
"Mammalia","Chiroptera","Molossidae","Tadarida","brasiliensis",16.9,0.0169,25,"C","V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)","Tadarida brasiliensis",-2764.6273060052,219.140678448336,-2036.0124944537,-617.315234716512,206.727280299324,-1.77211329538633,-0.94692155651658,38.9232497932056,861,"Tadarida brasiliensis",298.15,TRUE,-1.29025292065072,0.34333136413414
"Mammalia","Rodentia","Sciuridae","Tamias","amoenus",52.7,0.0527,25,"C","V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)","Tamias amoenus",-2762.45523850256,218.371765778894,-2025.41301401738,-610.025824510555,199.765518654864,-1.27818938478745,-0.366531544420413,38.9232497932056,862,"Tamias amoenus",298.15,TRUE,-0.937569012065509,0.571037467645096
"Mammalia","Rodentia","Sciuridae","Tamias","amoenus",57.1,0.0571,25,"C","V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)","Tamias amoenus",-2762.45523850256,218.371765778894,-2025.41301401738,-610.025824510555,199.765518654864,-1.24336389175415,-0.270025714300444,38.9232497932056,863,"Tamias amoenus",298.15,TRUE,-0.912702042198633,0.642676327898189
"Mammalia","Rodentia","Sciuridae","Tamias","amoenus",57.3,0.0573,25,"C","V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)","Tamias amoenus",-2762.45523850256,218.371765778894,-2025.41301401738,-610.025824510555,199.765518654864,-1.24184537803261,-0.267606240177031,38.9232497932056,864,"Tamias amoenus",298.15,TRUE,-0.911617755038078,0.644011514861047
"Mammalia","Scandentia","Tupaiidae","Tupaia","glis",123,0.123,25,"C","V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)","Tupaia glis",-3655.3370378656,-5944.34016715005,4120.69628974594,301.925623364948,-31.881999904146,-0.910094888560602,-0.282329496997738,38.9232497932056,865,"Tupaia glis",298.15,TRUE,-0.674732970172772,0.392403473175034
"Mammalia","Rodentia","Sciuridae","Urocitellus","parryii",650,0.65,25,"C","V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)","Urocitellus parryii",-2762.45523850256,218.371765778894,-2025.41301401738,-610.025824510555,199.765518654864,-0.187086643357144,0.462547728802664,38.9232497932056,866,"Urocitellus parryii",298.15,TRUE,-0.158472533320229,0.621020262122894
"Mammalia","Rodentia","Sciuridae","Urocitellus","undulatus",500,0.5,25,"C","V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)","Urocitellus undulatus",-2762.45523850256,218.371765778894,-2025.41301401738,-610.025824510555,199.765518654864,-0.301029995663981,0.44544851426605,38.9232497932056,867,"Urocitellus undulatus",298.15,TRUE,-0.239833216588533,0.685281730854583
"Mammalia","Rodentia","Sciuridae","Urocitellus","undulatus",680,0.68,25,"C","V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)","Urocitellus undulatus",-2762.45523850256,218.371765778894,-2025.41301401738,-610.025824510555,199.765518654864,-0.167491087293764,0.570659670021534,38.9232497932056,868,"Urocitellus undulatus",298.15,TRUE,-0.144480424100503,0.715140094122037
"Mammalia","Rodentia","Sciuridae","Urocitellus","undulatus",1000,1,25,"C","V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)","Urocitellus undulatus",-2762.45523850256,218.371765778894,-2025.41301401738,-610.025824510555,199.765518654864,0,0.653212513775344,38.9232497932056,869,"Urocitellus undulatus",298.15,TRUE,-0.0248842473364981,0.678096761111842
"Mammalia","Scandentia","Tupaiidae","Urogale","everetti",260.6,0.2606,25,"C","V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)","Urogale everetti",-3655.3370378656,-5944.34016715005,4120.69628974594,301.925623364948,-31.881999904146,-0.584025588623434,0.0969100130080564,38.9232497932056,870,"Urogale everetti",298.15,TRUE,-0.441904810402071,0.538814823410127
"Mammalia","Cingulata","Dasypodidae","Zaedyus","pichiy",1740,1.74,25,"C","V. M. Savage et al., The predominance of quarter-power scaling in biology. Funct. Ecol. 18, 257-282 (2004)","Zaedyus pichiy",-3655.3370378656,-5944.34016715005,4120.69628974594,301.925623364948,-31.881999904146,0.2405492482826,0.340840549812332,38.9232497932056,876,"Zaedyus pichiy",298.15,TRUE,0.146878745446495,0.193961804365837
"Malacostraca","Isopoda","Idoteidae","Idotea","baltica",0.1385,0.0001385,20,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Idotea baltica",-2756.04765077888,216.103477442877,-1994.14460240561,-588.522102691723,179.228358371418,-3.85855022659953,-3.69718222436456,39.5871292029482,877,"Idotea baltica",293.15,TRUE,-2.90146704383178,-0.795715180532775
"Malacostraca","Amphipoda","Niphargidae","Niphargus","stygius",0.0304,3.04e-05,10,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Niphargus stygius",-2756.04765077888,216.103477442877,-1994.14460240561,-588.522102691723,179.228358371418,-4.51712641639125,-4.99861247651336,40.9852266496354,878,"Niphargus stygius",283.15,TRUE,-3.62739142635326,-1.3712210501601
"Reptilia","Squamata","Dactyloidae","Anolis","acutus",4.3,0.0043,30,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Anolis acutus",-3215.68065885352,-2738.57411131124,804.649177553032,-277.304249572567,463.120319798475,-2.36653154442041,-2.1594360040012,38.2812697537333,880,"Anolis acutus",303.15,TRUE,-1.59729484554826,-0.562141158452938
"Reptilia","Squamata","Pythonidae","Aspidites","melanocephalus",1027.5,1.0275,24,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Aspidites melanocephalus",-3215.68065885352,-2738.57411131124,804.649177553032,-277.304249572567,463.120319798475,0.0117818305481068,-0.678588002025994,39.0542383504771,881,"Aspidites melanocephalus",297.15,TRUE,-0.0404254848533183,-0.638162517172676
"Reptilia","Squamata","Colubridae","Coluber","constrictor",262,0.262,35,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Coluber constrictor",-3215.68065885352,-2738.57411131124,804.649177553032,-277.304249572567,463.120319798475,-0.581698708680255,-1.03024871070738,37.6601230759184,883,"Coluber constrictor",308.15,TRUE,-0.209254197741288,-0.820994512966092
"Reptilia","Squamata","Trogonophidae","Diplometopon","zarudnyi",6.34,0.00634,35,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Diplometopon zarudnyi",-3215.68065885352,-2738.57411131124,804.649177553032,-277.304249572567,463.120319798475,-2.19791074211827,-2.26849181640397,37.6601230759184,884,"Diplometopon zarudnyi",308.15,TRUE,-1.36330235136123,-0.905189465042746
"Reptilia","Squamata","Scincidae","Egernia","cunninghami",261,0.261,20,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Egernia cunninghami",-3443.3944441548,-4430.94589713929,2576.01414857842,46.4505307235137,142.014974023904,-0.583359492661719,-1.30689768848847,39.5871292029482,885,"Egernia cunninghami",293.15,TRUE,-0.562833410957621,-0.744064277530854
"Reptilia","Squamata","Anguidae","Elgaria","multicarinata",29,0.029,20,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Elgaria multicarinata",-3215.68065885352,-2738.57411131124,804.649177553032,-277.304249572567,463.120319798475,-1.53760200210104,-2.03791491948264,39.5871292029482,886,"Elgaria multicarinata",293.15,TRUE,-1.2442055226239,-0.793709396858739
"Reptilia","Squamata","Gekkonidae","Gekko","gecko",61.5,0.0615,30,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Gekko gecko",-3458.45316978985,-4543.21655148428,2693.74862662165,68.1191443592538,120.08842338086,-1.21112488422458,-1.48196009453181,38.2812697537333,888,"Gekko gecko",303.15,TRUE,-0.772282473846768,-0.709677620685045
"Reptilia","Squamata","Iguanidae","Iguana","iguana",795,0.795,37,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Iguana iguana",-3215.68065885352,-2738.57411131124,804.649177553032,-277.304249572567,463.120319798475,-0.0996328713435297,-0.178987869936742,37.4172720485064,889,"Iguana iguana",310.15,TRUE,0.179372897868933,-0.358360767805675
"Reptilia","Squamata","Pythonidae","Liasis","fuscus",1306.9,1.3069,30,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Liasis fuscus",-3215.68065885352,-2738.57411131124,804.649177553032,-277.304249572567,463.120319798475,0.116242357963335,-0.797397811361917,38.2812697537333,890,"Liasis fuscus",303.15,TRUE,0.175517495049648,-0.972915306411564
"Reptilia","Squamata","Charinidae","Lichanura","trivirgata",182,0.182,20,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Lichanura trivirgata",-3215.68065885352,-2738.57411131124,804.649177553032,-277.304249572567,463.120319798475,-0.739928612014925,-1.87660575189447,39.5871292029482,891,"Lichanura trivirgata",293.15,TRUE,-0.674630810905885,-1.20197494098858
"Reptilia","Squamata","Morelia","Morelia","spilota",2173.5,2.1735,30,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Morelia spilota",-3393.57816348445,-4059.16558314226,2185.90378588532,-25.5084822846336,215.307508036158,0.337159644526856,-0.504477863377895,38.2812697537333,892,"Morelia spilota",303.15,TRUE,0.333262383335765,-0.83774024671366
"Reptilia","Squamata","Colubridae","Natrix","maura",22.5,0.0225,5,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Natrix maura",-3215.68065885352,-2738.57411131124,804.649177553032,-277.304249572567,463.120319798475,-1.64781748188864,-3.09151498112135,41.7219734885647,893,"Natrix maura",278.15,TRUE,-1.7133052262305,-1.37820975489085
"Reptilia","Squamata","Colubridae","Natrix","natrix",82.5,0.0825,5,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Natrix natrix",-3215.68065885352,-2738.57411131124,804.649177553032,-277.304249572567,463.120319798475,-1.08354605145007,-2.74112337062787,41.7219734885647,894,"Natrix natrix",278.15,TRUE,-1.31039002143966,-1.43073334918821
"Reptilia","Squamata","Iguanidae","Sauromalus","ater",150,0.15,20,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Sauromalus ater",-3215.68065885352,-2738.57411131124,804.649177553032,-277.304249572567,463.120319798475,-0.823908740944319,-1.61708286491247,39.5871292029482,895,"Sauromalus ater",293.15,TRUE,-0.734596403740613,-0.882486461171856
"Reptilia","Squamata","Sphaerodactylidae","Sphaerodactylus","cinereus",0.4,4e-04,27,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Sphaerodactylus cinereus",-3458.45316978985,-4543.21655148428,2693.74862662165,68.1191443592538,120.08842338086,-3.39794000867204,-3.65286521708998,38.6638911405773,896,"Sphaerodactylus cinereus",300.15,TRUE,-2.40373723912215,-1.24912797796783
"Reptilia","Squamata","Sphaerodactylidae","Sphaerodactylus","macrolepis",0.5,5e-04,30,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Sphaerodactylus macrolepis",-3458.45316978985,-4543.21655148428,2693.74862662165,68.1191443592538,120.08842338086,-3.30102999566398,-3.14116214857141,38.2812697537333,897,"Sphaerodactylus macrolepis",303.15,TRUE,-2.26456881078674,-0.876593337784675
"Reptilia","Squamata","Colubridae","Thamnophis","sirtalis",200,0.2,29,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Thamnophis sirtalis",-3215.68065885352,-2738.57411131124,804.649177553032,-277.304249572567,463.120319798475,-0.698970004336019,-1.43651891460559,38.4079659965059,898,"Thamnophis sirtalis",302.15,TRUE,-0.429749887975173,-1.00676902663042
"Reptilia","Squamata","Varanidae","Varanus","exanthematicus",3836,3.836,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Varanus exanthematicus",-3215.68065885352,-2738.57411131124,804.649177553032,-277.304249572567,463.120319798475,0.583878598498626,1.02210440610316,38.9232497932056,899,"Varanus exanthematicus",298.15,TRUE,0.392031358162477,0.630073047940679
"Reptilia","Squamata","Varanidae","Varanus","mertensi",904,0.904,35,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Varanus mertensi",-3215.68065885352,-2738.57411131124,804.649177553032,-277.304249572567,463.120319798475,-0.0438315695246367,-0.407343673171271,37.6601230759184,900,"Varanus mertensi",308.15,TRUE,0.174807154354312,-0.582150827525583
"Reptilia","Squamata","Xantusiidae","Xantusia","riversiana",19,0.019,35,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Xantusia riversiana",-3443.3944441548,-4430.94589713929,2576.01414857842,46.4505307235137,142.014974023904,-1.72124639904717,-2.67592342026053,37.6601230759184,901,"Xantusia riversiana",308.15,TRUE,-1.02294255101529,-1.65298086924524
"Aves","Phaethontiformes","Phaethontidae","Phaethon","rubricauda",593.2,0.5932,29.5,"C","Pettit, Ellis, & Whittow, 1985","Phaethon rubricauda",-2756.04765077888,216.103477442877,-1994.14460240561,-588.522102691723,179.228358371418,-0.226798857643656,0.526528809014956,38.3445132193764,917,"Phaethon rubricauda",302.65,TRUE,-0.0809947658657233,0.60752357488068
"Aves","Apodiformes","Trochilidae","Orthorhyncus","cristatus",2.9,0.0029,25,"C","Krüger, Prinzinger, & Schuchmann, 1982","Orthorhyncus cristatus",-2877.29197653822,-563.147416703155,-1256.10582081658,-506.517277980096,254.20271679642,-2.53760200210104,-0.519873235140613,38.9232497932056,918,"Orthorhyncus cristatus",298.15,TRUE,-1.83684631948951,1.3169730843489
"Aves","Apodiformes","Trochilidae","Orthorhyncus","cristatus",2.9,0.0029,25,"C","Krüger, Prinzinger, & Schuchmann, 1982","Orthorhyncus cristatus",-2877.29197653822,-563.147416703155,-1256.10582081658,-506.517277980096,254.20271679642,-2.53760200210104,-0.616783248148668,38.9232497932056,919,"Orthorhyncus cristatus",298.15,TRUE,-1.83684631948951,1.22006307134084
"Aves","Apodiformes","Trochilidae","Chaetocercus","mulsant",3.3,0.0033,25,"C","Krüger, Prinzinger, & Schuchmann, 1982","Chaetocercus mulsant",-2877.29197653822,-563.147416703155,-1256.10582081658,-506.517277980096,254.20271679642,-2.48148606012211,-0.388453702177258,38.9232497932056,920,"Chaetocercus mulsant",298.15,TRUE,-1.79677701058103,1.40832330840377
"Aves","Apodiformes","Trochilidae","Aglaeactis","cupripennis",7.2,0.0072,25,"C","Krüger, Prinzinger, & Schuchmann, 1982","Aglaeactis cupripennis",-2756.04765077888,216.103477442877,-1994.14460240561,-588.522102691723,179.228358371418,-2.14266750356873,-0.306273051076353,38.9232497932056,921,"Aglaeactis cupripennis",298.15,TRUE,-1.55484530761577,1.24857225653942
"Aves","Apodiformes","Trochilidae","Eugenes","fulgens",7.9,0.0079,25,"C","Krüger, Prinzinger, & Schuchmann, 1982","Eugenes fulgens",-2877.29197653822,-563.147416703155,-1256.10582081658,-506.517277980096,254.20271679642,-2.10237290870956,-0.203830549468335,38.9232497932056,922,"Eugenes fulgens",298.15,TRUE,-1.52607315282667,1.32224260335833
"Aves","Apodiformes","Trochilidae","Lampornis","clemenciae",8,0.008,25,"C","Krüger, Prinzinger, & Schuchmann, 1982","Lampornis clemenciae",-2877.29197653822,-563.147416703155,-1256.10582081658,-506.517277980096,254.20271679642,-2.09691001300806,-0.2518119729938,38.9232497932056,923,"Lampornis clemenciae",298.15,TRUE,-1.52217239935664,1.27036042636284
"Aves","Apodiformes","Trochilidae","Lampornis","clemenciae",8.3,0.0083,25,"C","Krüger, Prinzinger, & Schuchmann, 1982","Lampornis clemenciae",-2877.29197653822,-563.147416703155,-1256.10582081658,-506.517277980096,254.20271679642,-2.08092190762393,-0.157217465434063,38.9232497932056,924,"Lampornis clemenciae",298.15,TRUE,-1.51075617232906,1.35353870689499
"Mammalia","Eulipotyphla","Erinaceidae","Erinaceus","concolor",822.7,0.8227,29.5,"C","Król, 1994","Erinaceus concolor",-2756.04765077888,216.103477442877,-1994.14460240561,-588.522102691723,179.228358371418,-0.0847585026938056,0.285281443164561,38.3445132193764,926,"Erinaceus concolor",302.65,TRUE,0.0204284422146559,0.264853000949905
"Mammalia","Macroscelidea","Macroscelididae","Elephantulus","brachyrhynchus",45.3,0.0453,35,"C","Downs & Perrin, 1995b","Elephantulus brachyrhynchus",-3655.3370378656,-5944.34016715005,4120.69628974594,301.925623364948,-31.881999904146,-1.34390179798717,-0.614691996688211,37.6601230759184,929,"Elephantulus brachyrhynchus",308.15,TRUE,-0.753501517832656,0.138809521144445
"Mammalia","Eulipotyphla","Talpidae","Neurotrichus","gibbsii",11.8,0.0118,28.45,"C","Campbell & Hochachka, 2000","Neurotrichus gibbsii",-2756.04765077888,216.103477442877,-1994.14460240561,-588.522102691723,179.228358371418,-1.92811799269387,-0.587894275971606,38.4780070485552,937,"Neurotrichus gibbsii",301.6,TRUE,-1.32022535781801,0.732331081846409
"Mammalia","Eulipotyphla","Talpidae","Scalopus","aquaticus",48,0.048,26,"C","McNab, 1979","Scalopus aquaticus",-2756.04765077888,216.103477442877,-1994.14460240561,-588.522102691723,179.228358371418,-1.31875876262441,-0.424812155072339,38.7931369742412,939,"Scalopus aquaticus",299.15,TRUE,-0.942743526375769,0.51793137130343
"Mammalia","Didelphimorphia","Didelphidae","Monodelphis","brevicaudata",111,0.111,33.5,"C","McNab (1978a)","Monodelphis brevicaudata",-2756.04765077888,216.103477442877,-1994.14460240561,-588.522102691723,179.228358371418,-0.954677021213343,-0.374458912822515,37.8443402114602,941,"Monodelphis brevicaudata",306.65,TRUE,-0.509265457137363,0.134806544314848
"Mammalia","Didelphimorphia","Didelphidae","Marmosa","robinsoni",122,0.122,34,"C","McNab (1978a)","Marmosa robinsoni",-2756.04765077888,216.103477442877,-1994.14460240561,-588.522102691723,179.228358371418,-0.913640169325252,-0.264046429410811,37.7827345786888,942,"Marmosa robinsoni",307.15,TRUE,-0.468697420097348,0.204650990686536
"Mammalia","Dasyuromorphia","Dasyuridae","Pseudantechinus","macdonnellensis",43.1,0.0431,34.2,"C","MacMillen and Nelson (1969)","Pseudantechinus macdonnellensis",-2756.04765077888,216.103477442877,-1994.14460240561,-588.522102691723,179.228358371418,-1.36552272983927,-0.815939811273043,37.7581484491435,943,"Pseudantechinus macdonnellensis",307.35,TRUE,-0.786865824463515,-0.0290739868095284
"Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","flavipes",46.5,0.0465,35.1,"C","Geiser (1988)","Antechinus flavipes",-2756.04765077888,216.103477442877,-1994.14460240561,-588.522102691723,179.228358371418,-1.33254704711005,-0.597261108446194,37.6479056799489,944,"Antechinus flavipes",308.25,TRUE,-0.743159508358242,0.145898399912048
"Mammalia","Dasyuromorphia","Dasyuridae","Dasycercus","cristicauda",88.8,0.0888,37.7,"C","MacMillen and Nelson (1969)","Dasycercus cristicauda",-2756.04765077888,216.103477442877,-1994.14460240561,-588.522102691723,179.228358371418,-1.0515870342214,-0.587819552213352,37.3330124685355,945,"Dasycercus cristicauda",310.85,TRUE,-0.484956606373802,-0.10286294583955
"Mammalia","Dasyuromorphia","Dasyuridae","Dasyurus","viverrinus",909.9,0.9099,36.7,"C","MacMillen and Nelson (1969)","Dasyurus viverrinus",-2756.04765077888,216.103477442877,-1994.14460240561,-588.522102691723,179.228358371418,-0.041006334969674,0.358569316772763,37.4534998413563,946,"Dasyurus viverrinus",309.85,TRUE,0.2146098752328,0.143959441539963
"Mammalia","Dasyuromorphia","Dasyuridae","Dasyurus","maculatus",1782,1.782,36.9,"C","MacMillen and Nelson (1969)","Dasyurus maculatus",-2756.04765077888,216.103477442877,-1994.14460240561,-588.522102691723,179.228358371418,0.250907699700856,0.515947396846227,37.4293401897896,947,"Dasyurus maculatus",310.05,TRUE,0.427467735085221,0.0884796617610063
"Mammalia","Peramelemorphia","Peramelidae","Isoodon","macrourus",1551,1.551,35.9,"C","Hulbert and Dawson (1974)","Isoodon macrourus",-2756.04765077888,216.103477442877,-1994.14460240561,-588.522102691723,179.228358371418,0.190611797813605,0.549888396496128,37.5504511433239,949,"Isoodon macrourus",309.05,TRUE,0.362266077929545,0.187622318566583
"Mammalia","Diprotodontia","Phalangeridae","Spilocuscus","maculatus",4250,4.25,34.6,"C","Dawson and Degabriele (1972)","Spilocuscus maculatus",-2756.04765077888,216.103477442877,-1994.14460240561,-588.522102691723,179.228358371418,0.628388930050311,0.754375945495854,37.709072057983,950,"Spilocuscus maculatus",307.75,TRUE,0.645851510117543,0.10852443537831
"Mammalia","Diprotodontia","Petauridae","Petaurus","breviceps",128.1,0.1281,36.4,"C","Dawson and Hulbert (1970)","Petaurus breviceps",-2756.04765077888,216.103477442877,-1994.14460240561,-588.522102691723,179.228358371418,-0.892450870255314,-0.305882498458393,37.4897978544476,951,"Petaurus breviceps",309.55,TRUE,-0.399997705138493,0.0941152066801
"Mammalia","Diprotodontia","Macropodidae","Lagorchestes","conspicillatus",2660,2.66,36,"C","Dawson and Bennett (1978)","Lagorchestes conspicillatus",-2756.04765077888,216.103477442877,-1994.14460240561,-588.522102691723,179.228358371418,0.424881636631067,0.67643956195345,37.538304790051,952,"Lagorchestes conspicillatus",309.15,TRUE,0.531766504172364,0.144673057781086
"Mammalia","Macroscelidea","Macroscelididae","Macroscelides","proboscideus",38.7999999999999,0.0387999999999999,39.1,"C","Roxburgh and Perrin (1994)","Macroscelides proboscideus",-3655.3370378656,-5944.34016715005,4120.69628974594,301.925623364948,-31.881999904146,-1.41116827440579,-0.539269161468507,37.1656266640329,954,"Macroscelides proboscideus",312.25,TRUE,-0.711103807996732,0.171834646528225
"Mammalia","Cingulata","Dasypodidae","Zaedyus","pichiy",1740,1.74,35.2,"C","McNab (1980)","Zaedyus pichiy",-3655.3370378656,-5944.34016715005,4120.69628974594,301.925623364948,-31.881999904146,0.2405492482826,0.348953547981164,37.6356962083485,956,"Zaedyus pichiy",308.35,TRUE,0.382334824251632,-0.0333812762704677
"Mammalia","Scandentia","Tupaiidae","Tupaia","glis",123,0.123,37,"C","Bradley and Hudson (1974)","Tupaia glis",-3655.3370378656,-5944.34016715005,4120.69628974594,301.925623364948,-31.881999904146,-0.910094888560602,-0.282144651503607,37.4172720485064,957,"Tupaia glis",310.15,TRUE,-0.399333469363624,0.117188817860016
