class,order,family,Genus,species,wet_Mass_g,wet_Mass_kg,BMR,BMR_unit,temperature,temperature_unit,Reference,taxon_name,pc1,pc2,pc3,pc4,pc5,log_mass,log_BMR,inv_kT
Amphibia,Anura,Leptodactylidae,Engystomops,pustulosus,2.9,0.0029,0.001885,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Engystomops pustulosus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334,-2.537602002101044,-2.7246886454581882,38.92324979320565
Amphibia,Caudata,Plethodontidae,Eurycea,nana,0.7099999999998999,0.0007099999999999,8.590999999999998e-05,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Eurycea nana,-3286.444941342096,4085.601787903296,1647.6246432295866,-162.46776478374986,-3111.7092684939817,-3.148741651280986,-4.065956280964475,38.92324979320565
Amphibia,Anura,Dicroglossidae,Fejervarya,cancrivora,20.45,0.02045,0.0125563,W,30.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Fejervarya cancrivora,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334,-1.6893066876566394,-1.9011383165154718,38.28126975373334
Amphibia,Anura,Microhylidae,Gastrophryne,carolinensis,3.5,0.0035,0.0012845,W,15.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Gastrophryne carolinensis,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334,-2.4559319556497243,-2.891265891397635,40.274047981413375
Amphibia,Gymnophiona,Dermophiidae,Geotrypetes,seraphini,1.9,0.0019,0.0005491,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Geotrypetes seraphini,-3311.502151650557,4301.480049554798,1854.0345166788825,-140.12922266001652,-3278.2092617546296,-2.721246399047171,-3.2603485562906234,39.5871292029482
Amphibia,Anura,Ranidae,Hylarana,erythraea,19.0,0.019,0.000988,W,15.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Hylarana erythraea,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334,-1.7212463990471711,-3.0052430554123717,40.274047981413375
Amphibia,Anura,Hyperoliidae,Hyperolius,tuberilinguis,1.0,0.001,0.000425,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Hyperolius tuberilinguis,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334,-3.0,-3.3716110699496884,39.5871292029482
Amphibia,Anura,Dicroglossidae,Occidozyga,martensii,9.3,0.0093,0.0059892,W,35.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Occidozyga martensii,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334,-2.0315170514460648,-2.2226311840862527,37.66012307591843
Amphibia,Caudata,Plethodontidae,Plethodon,dorsalis,0.69,0.00069,0.00013248,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Plethodon dorsalis,-3286.444941342096,4085.601787903296,1647.6246432295866,-162.46776478374986,-3111.7092684939817,-3.161150909262745,-3.877849680559195,38.92324979320565
Amphibia,Caudata,Plethodontidae,Plethodon,jordani,3.1,0.0031,0.0001487999999999,W,5.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Plethodon jordani,-3286.444941342096,4085.601787903296,1647.6246432295866,-162.46776478374986,-3111.7092684939817,-2.5086383061657274,-3.827397068790432,41.72197348856467
Amphibia,Caudata,Plethodontidae,Plethodon,neomexicanus,2.47,0.00247,0.00083733,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Plethodon neomexicanus,-3286.444941342096,4085.601787903296,1647.6246432295866,-162.46776478374986,-3111.7092684939817,-2.607303046740334,-3.077103348537252,38.92324979320565
Amphibia,Anura,Hylidae,Pseudacris,crucifer,9.9,0.0099,0.0063756,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Pseudacris crucifer,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334,-2.00436480540245,-2.195478938042638,39.5871292029482
Amphibia,Anura,Bufonidae,Rhinella,marina,145.0,0.145,0.0085549999999999,W,15.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Rhinella marina,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.4139081109533,-0.8386319977650252,-2.067779986122886,40.274047981413375
Amphibia,Anura,Scaphiopodidae,Spea,bombifrons,13.3,0.0133,0.0102809,W,15.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Spea bombifrons,-3196.124223280409,3307.413125410707,903.5410860295168,-243.00902694284773,-2511.832757929145,-1.8761483590329142,-1.9879688651145893,40.274047981413375
Amphibia,Anura,Telmatobiidae,Telmatobius,marmoratus,18.4,0.0184,0.0051152,W,10.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Telmatobius marmoratus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334,-1.7351821769904636,-2.2911373810723874,40.9852266496354
Aves,Passeriformes,Meliphagidae,Acanthorhynchus,tenuirostris,9.6999999999999,0.0096999999999999,0.2492899999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Acanthorhynchus tenuirostris,17503.723847782807,-95.99928183301098,739.8423171939748,-1437.7234885133362,5.218853651862631,-2.0132282657337597,-0.6032951424024607,38.92324979320565
Aves,Passeriformes,Acrocephalidae,Acrocephalus,bistrigiceps,7.9,0.0079,0.13114,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Acrocephalus bistrigiceps,17531.482083494204,-96.7074642735829,748.0376130352294,-1472.5077534687953,5.619333604240353,-2.1023729087095586,-0.8822648206695034,38.92324979320565
Aves,Passeriformes,Acrocephalidae,Acrocephalus,palustris,10.8,0.0108,0.20304,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Acrocephalus palustris,17531.482083494204,-96.7074642735829,748.0376130352294,-1472.5077534687953,5.619333604240353,-1.9665762445130504,-0.6924183952493704,38.92324979320565
Aves,Strigiformes,Strigidae,Aegolius,acadicus,124.0,0.124,0.6572,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Aegolius acadicus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334,-0.906578314837765,-0.1823024452369759,38.92324979320565
Aves,Psittaciformes,Psittacidae,Agapornis,roseicollis,48.4,0.0484,0.4646399999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Agapornis roseicollis,17538.819869699357,-96.89469967975964,750.204576149813,-1481.708504551965,5.725404938609686,-1.3151546383555874,-0.33288340531601923,38.92324979320565
Aves,Passeriformes,Icteridae,Agelaius,phoeniceus,56.7,0.0567,0.83349,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Agelaius phoeniceus,17503.723847782807,-95.99928183301098,739.8423171939748,-1437.7234885133362,5.218853651862631,-1.2464169411070933,-0.07909960635891734,38.92324979320565
Aves,Anseriformes,Anatidae,Aix,sponsa,448.0,0.448,2.24,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Aix sponsa,17503.251280298682,-95.987260835421,739.7034657690904,-1437.1379769288571,5.212278052104851,-0.348721986001856,0.35024801833416286,38.92324979320565
Aves,Galliformes,Phasianidae,Alectoris,graeca,633.0,0.633,2.532,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Alectoris graeca,17501.401540393796,-95.94020706389009,739.1599542150819,-1434.846002515317,5.1865343671790605,-0.1985962899826449,0.4034637013453175,38.92324979320565
Aves,Passeriformes,Emberizidae,Ammodramus,savannarum,13.8,0.0138,0.17802,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Ammodramus savannarum,17503.723847782807,-95.99928183301098,739.8423171939748,-1437.7234885133362,5.218853651862631,-1.8601209135987635,-0.7495312032995145,38.92324979320565
Aves,Anseriformes,Anatidae,Anas,acuta,721.0,0.721,4.3981,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Anas acuta,17503.251280298682,-95.987260835421,739.7034657690904,-1437.1379769288571,5.212278052104851,-0.14206473528057098,0.6432650997301961,38.92324979320565
Aves,Suliformes,Anhingidae,Anhinga,rufa,1040.0,1.04,3.224,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Anhinga rufa,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334,0.01703333929878037,0.508395033133053,38.92324979320565
Aves,Passeriformes,Motacillidae,Anthus,campestris,21.8,0.0218,0.38368,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Anthus campestris,17531.162845569186,-96.69931810104592,747.9433313369524,-1472.1074080370554,5.614716776752377,-1.6615435063953952,-0.41603083858124534,38.92324979320565
Aves,Passeriformes,Motacillidae,Anthus,pratensis,18.9,0.0189,0.30051,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Anthus pratensis,17531.162845569186,-96.69931810104592,747.9433313369524,-1472.1074080370554,5.614716776752377,-1.723538195826756,-0.5221410715063044,38.92324979320565
Aves,Galliformes,Phasianidae,Bonasa,umbellus,644.0,0.644,2.3828,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Bonasa umbellus,17501.401540393796,-95.94020706389009,739.1599542150819,-1434.846002515317,5.1865343671790605,-0.1911141326401879,0.3770875914268071,38.92324979320565
Aves,Psittaciformes,Psittacidae,Cacatua,galerita,776.1,0.7761,3.4148400000000003,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Cacatua galerita,17538.819869699357,-96.89469967975964,750.204576149813,-1481.708504551965,5.725404938609686,-0.11008231656379414,0.5333703599223933,38.92324979320565
Aves,Charadriiformes,Scolopacidae,Calidris,canutus,130.0,0.13,0.884,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Calidris canutus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334,-0.8860566476931632,-0.05354773498692691,38.92324979320565
Aves,Passeriformes,Cardinalidae,Cardinalis,cardinalis,41.0,0.041,0.5043000000000001,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Cardinalis cardinalis,17503.723847782807,-95.99928183301098,739.8423171939748,-1437.7234885133362,5.218853651862631,-1.3872161432802645,-0.2973110318408665,38.92324979320565
Aves,Passeriformes,Fringillidae,Chloris,chloris,28.2,0.0282,0.47376,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Chloris chloris,17503.723847782807,-95.99928183301098,739.8423171939748,-1437.7234885133362,5.218853651862631,-1.5497508916806388,-0.32444160995477606,38.92324979320565
Aves,Charadriiformes,Laridae,Chroicocephalus,ridibundus,306.0,0.306,1.8666,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Chroicocephalus ridibundus,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334,-0.51427857351842,0.27105126149234704,38.92324979320565
Aves,Passeriformes,Nectariniidae,Cinnyris,venustus,7.0999999999999,0.0070999999999999,0.13987,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Cinnyris venustus,17503.723847782807,-95.99928183301098,739.8423171939748,-1437.7234885133362,5.218853651862631,-2.1487416512809308,-0.8542754251193319,38.92324979320565
Aves,Passeriformes,Coerebidae,Coereba,flaveola,10.0,0.01,0.215,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Coereba flaveola,17531.354339403715,-96.70420455738856,747.9998859298125,-1472.3475541637197,5.617486173656667,-2.0,-0.6675615400843947,38.92324979320565
Aves,Passeriformes,Corvidae,Corvus,brachyrhynchos,384.8,0.3848,3.2708000000000004,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Corvus brachyrhynchos,17531.354339403715,-96.70420455738856,747.9998859298125,-1472.3475541637197,5.617486173656667,-0.4147649366342247,0.5146539890800681,38.92324979320565
Aves,Passeriformes,Corvidae,Corvus,corone,518.0,0.518,3.3152000000000004,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Corvus corone,17531.354339403715,-96.70420455738856,747.9998859298125,-1472.3475541637197,5.617486173656667,-0.28567024025476695,0.5205097337291202,38.92324979320565
Aves,Galliformes,Cracidae,Crax,alberti,2800.0,2.8,6.72,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Crax alberti,9332.004160251032,111.84919890416066,-1660.809532909283,8683.1446173023,-108.34621705341812,0.4471580313422192,0.8273692730538252,38.92324979320565
Aves,Falconiformes,Falconidae,Falco,sparverius,117.0,0.117,0.8424,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Falco sparverius,17503.723847782807,-95.99928183301098,739.8423171939748,-1437.7234885133362,5.218853651862631,-0.9318141382538383,-0.07448164182256987,38.92324979320565
Aves,Strigiformes,Strigidae,Glaucidium,gnoma,54.0,0.054,0.4427999999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Glaucidium gnoma,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334,-1.2676062401770316,-0.3537923877933149,38.92324979320565
Aves,Passeriformes,Hirundinidae,Hirundo,rustica,18.4,0.0184,0.30176,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Hirundo rustica,17531.482083494204,-96.7074642735829,748.0376130352294,-1472.5077534687953,5.619333604240353,-1.7351821769904636,-0.5203383289427657,38.92324979320565
Aves,Galliformes,Phasianidae,Lagopus,lagopus,567.0,0.567,2.8917,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Lagopus lagopus,17501.401540393796,-95.94020706389009,739.1599542150819,-1434.846002515317,5.1865343671790605,-0.24641694110709347,0.461153234990843,38.92324979320565
Aves,Passeriformes,Estrildidae,Lonchura,malacca,11.8,0.0118,0.14042,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Lonchura malacca,17531.354339403715,-96.70420455738856,747.9998859298125,-1472.3475541637197,5.617486173656667,-1.9281179926938745,-0.8525710313013439,38.92324979320565
Aves,Passeriformes,Estrildidae,Lonchura,striata,10.1,0.0101,0.1989699999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Lonchura striata,17531.354339403715,-96.70420455738856,747.9998859298125,-1472.3475541637197,5.617486173656667,-1.9956786262173574,-0.7012124000557647,38.92324979320565
Aves,Procellariiformes,Hydrobatidae,Oceanodroma,furcata,44.6,0.0446,0.4504599999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Oceanodroma furcata,-2836.5673668860463,234.1000423076803,-2017.757836102996,-549.7817874540093,170.41390811095334,-1.350665141287858,-0.3463437675052156,38.92324979320565
Aves,Passeriformes,Paridae,Parus,major,16.3999999999999,0.0163999999999999,0.32964,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Parus major,17531.482083494204,-96.7074642735829,748.0376130352294,-1472.5077534687953,5.619333604240353,-1.7851561519523047,-0.48196009453181327,38.92324979320565
Aves,Passeriformes,Passeridae,Passer,montanus,22.0,0.022,0.3937999999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Passer montanus,17503.723847782807,-95.99928183301098,739.8423171939748,-1437.7234885133362,5.218853651862631,-1.6575773191777938,-0.40472428819790074,38.92324979320565
Aves,Passeriformes,Emberizidae,Passerculus,sandwichensis,15.9,0.0159,0.22101,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Passerculus sandwichensis,17503.723847782807,-95.99928183301098,739.8423171939748,-1437.7234885133362,5.218853651862631,-1.7986028756795485,-0.6555880754254534,38.92324979320565
Aves,Passeriformes,Corvidae,Perisoreus,canadensis,71.2,0.0712,0.6764,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Perisoreus canadensis,17531.354339403715,-96.70420455738856,747.9998859298125,-1472.3475541637197,5.617486173656667,-1.1475200063631437,-0.16979640107429586,38.92324979320565
