"class","order","family","Genus","species","wet_Mass_g","wet_Mass_kg","temperature","temperature_unit","Reference","taxon_name","pc1","pc2","pc3","pc4","pc5","log_mass","log_BMR","inv_kT","row_id","Species","temp_K","in_phylogeny","y_fitted_log_BMR","residual_log_BMR"
"Amphibia","Caudata","Ambystomatidae","Ambystoma","laterale",4,0.004,21,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).","Ambystoma laterale",-5161.75961412521,3001.3884308578,9.63443467555201,-0.806028876738105,-0.0021049370118414,-5.52146091786225,-4.59412034980151,39.4525477676161,0,"Ambystoma laterale",294.15,TRUE,-5.28016057269451,0.686040222892998
"Amphibia","Caudata","Ambystomatidae","Ambystoma","macrodactylum",2,0.002,15,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).","Ambystoma macrodactylum",-5161.75961412521,3001.3884308578,9.63443467555201,-0.806028876738105,-0.0021049370118414,-6.21460809842219,-6.43083120689183,40.2740479814134,1,"Ambystoma macrodactylum",288.15,TRUE,-6.38416495450631,-0.0466662523855206
"Amphibia","Anura","Bufonidae","Anaxyrus","boreas",25,0.025,26,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).","Anaxyrus boreas",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-3.68887945411394,-1.68619897356756,38.7931369742412,2,"Anaxyrus boreas",299.15,TRUE,-3.4129460519958,1.72674707842824
"Amphibia","Anura","Bufonidae","Anaxyrus","boreas",47,0.047,20,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).","Anaxyrus boreas",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-3.05760767727208,-1.75029767942046,39.5871292029482,3,"Anaxyrus boreas",293.15,TRUE,-3.4797165873486,1.72941890792814
"Amphibia","Anura","Bufonidae","Anaxyrus","boreas",58,0.058,20,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).","Anaxyrus boreas",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-2.84731226843572,-1.41172613571209,39.5871292029482,4,"Anaxyrus boreas",293.15,TRUE,-3.3180581551225,1.90633201941041
"Amphibia","Anura","Bufonidae","Anaxyrus","retiformis",10,0.01,26,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).","Anaxyrus retiformis",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-4.60517018598809,-2.21640739675299,38.7931369742412,5,"Anaxyrus retiformis",299.15,TRUE,-4.11731769756675,1.90091030081376
"Amphibia","Caudata","Plethodontidae","Batrachoseps","attenuatus",1,0.001,23,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).","Batrachoseps attenuatus",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-6.90775527898214,-5.90630673876768,39.1861115172861,6,"Batrachoseps attenuatus",296.15,TRUE,-6.16058751587416,0.254280777106472
"Amphibia","Caudata","Plethodontidae","Bolitoglossa","occidentalis",1,0.001,15,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).","Bolitoglossa occidentalis",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-6.90775527898214,-7.40023176407995,40.2740479814134,7,"Bolitoglossa occidentalis",288.15,TRUE,-6.91700153487339,-0.483230229206557
"Amphibia","Caudata","Plethodontidae","Desmognathus","quadramaculatus",28,0.028,21,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).","Desmognathus quadramaculatus",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-3.57555076880693,-4.42284862919414,39.4525477676161,8,"Desmognathus quadramaculatus",294.15,TRUE,-3.78429917614864,-0.638549453045494
"Amphibia","Anura","Alytidae","Discoglossus","pictus",31,0.031,20,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).","Discoglossus pictus",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-3.47376807449699,-3.0924879420183,39.5871292029482,9,"Discoglossus pictus",293.15,TRUE,-3.79962769592787,0.707139753909567
"Amphibia","Anura","Hylidae","Dryophytes","cinereus",10,0.01,21,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).","Dryophytes cinereus",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-4.60517018598809,-3.17672138511417,39.4525477676161,10,"Dryophytes cinereus",294.15,TRUE,-4.57578892712355,1.39906754200939
"Amphibia","Anura","Hylidae","Dryophytes","squirellus",2,0.002,28,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).","Dryophytes squirellus",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-6.21460809842219,-3.82177612758037,38.5355036554682,11,"Dryophytes squirellus",301.15,TRUE,-5.17540015604786,1.35362402846749
"Amphibia","Gymnophiona","Dermophiidae","Geotrypetes","seraphini",2,0.002,20,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).","Geotrypetes seraphini",-5302.12386794263,4744.47613397881,0.923765239666271,-0.370516431899639,-0.0006755651816283,-6.21460809842219,-6.36413983239317,39.5871292029482,12,"Geotrypetes seraphini",293.15,TRUE,-5.90656813605453,-0.457571696338637
"Amphibia","Caudata","Plethodontidae","Gyrinophilus","porphyriticus",7,0.007,15,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).","Gyrinophilus porphyriticus",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-4.96184512992682,-5.535447159837,40.2740479814134,13,"Gyrinophilus porphyriticus",288.15,TRUE,-5.42114013832753,-0.114307021509467
"Amphibia","Caudata","Plethodontidae","Plethodon","glutinosus",4,0.004,22,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).","Plethodon glutinosus",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-5.52146091786225,-5.63924395351865,39.3188782850898,14,"Plethodon glutinosus",295.15,TRUE,-5.18722364684533,-0.452020306673317
"Amphibia","Caudata","Plethodontidae","Plethodon","jordani",4,0.004,27,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).","Plethodon jordani",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-5.52146091786225,-4.55638002181867,38.6638911405773,15,"Plethodon jordani",300.15,TRUE,-4.73182806566036,0.175448043841687
"Amphibia","Anura","Hylidae","Pseudacris","cadaverina",3,0.003,23,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).","Pseudacris cadaverina",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-5.80914299031403,-3.83712169725503,39.1861115172861,16,"Pseudacris cadaverina",296.15,TRUE,-5.31606151697984,1.47893981972481
"Amphibia","Caudata","Plethodontidae","Pseudoeurycea","unguidentis",3,0.003,15,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).","Pseudoeurycea unguidentis",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-5.80914299031403,-6.27176651226219,40.2740479814134,17,"Pseudoeurycea unguidentis",288.15,TRUE,-6.07247553597908,-0.199290976283107
"Amphibia","Caudata","Plethodontidae","Pseudotriton","ruber",11,0.011,15,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).","Pseudotriton ruber",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-4.50986000618377,-5.17315422359404,40.2740479814134,18,"Pseudotriton ruber",288.15,TRUE,-5.07368982118495,-0.0994644024090965
"Amphibia","Anura","Pyxicephalidae","Pyxicephalus","adspersus",400,0.4,20,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).","Pyxicephalus adspersus",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-0.916290731874155,0.647335908416033,39.5871292029482,19,"Pyxicephalus adspersus",293.15,TRUE,-1.83364194307724,2.48097785149327
"Amphibia","Anura","Bufonidae","Rhinella","marina",266,0.266,25,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).","Rhinella marina",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-1.32425897020044,0.746424616347546,38.9232497932056,20,"Rhinella marina",298.15,TRUE,-1.68567742692876,2.43210204327631
"Amphibia","Anura","Scaphiopodidae","Scaphiopus","couchii",21,0.021,25,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).","Scaphiopus couchii",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-3.86323284125871,-1.48256055331402,38.9232497932056,21,"Scaphiopus couchii",298.15,TRUE,-3.63743917831204,2.15487862499801
"Amphibia","Anura","Scaphiopodidae","Spea","hammondii",11,0.011,15,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).","Spea hammondii",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-4.50986000618377,-3.72970144863419,40.2740479814134,22,"Spea hammondii",288.15,TRUE,-5.07368982118495,1.34398837255075
"Amphibia","Caudata","Salamandridae","Taricha","torosa",11,0.011,15,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).","Taricha torosa",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-4.50986000618377,-4.80091476311419,40.2740479814134,23,"Taricha torosa",288.15,TRUE,-5.07368982118495,0.272775058070756
"Amphibia","Anura","Pipidae","Xenopus","laevis",36,0.036,25,"C","J. F. Gillooly, J. P. Gomez, E. V. Mavrodiev,  A broad-scale comparison of aerobic activity levels in vertebrates: endotherms versus ectotherms. Proc. Biol. Sci. 284, 20162328 (2017).","Xenopus laevis",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-3.32423634052603,-1.31325044693861,38.9232497932056,24,"Xenopus laevis",298.15,TRUE,-3.22310141522943,1.90985096829082
"Amphibia","Caudata","Ambystomatidae","Ambystoma","macrodactylum",3.414,0.003414,15,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Ambystoma macrodactylum",-5161.75961412521,3001.3884308578,9.63443467555201,-0.806028876738105,-0.0021049370118414,-5.67987065460989,-7.40024012775143,40.2740479814134,25,"Ambystoma macrodactylum",288.15,TRUE,-5.97310121660723,-1.4271389111442
"Amphibia","Anura","Bufonidae","Anaxyrus","boreas",57.8,0.0578,20,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Anaxyrus boreas",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-2.85076650330381,-5.14340126544468,39.5871292029482,26,"Anaxyrus boreas",293.15,TRUE,-3.32071349694097,-1.82268776850372
"Amphibia","Anura","Bufonidae","Anaxyrus","debilis",0.66,0.00066,15,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Anaxyrus debilis",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-7.3232707229438,-7.6643535721227,40.2740479814134,27,"Anaxyrus debilis",288.15,TRUE,-7.23641685453377,-0.42793671758893
"Amphibia","Caudata","Plethodontidae","Aneides","ferreus",2.73,0.00273,15,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Aneides ferreus",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-5.90345366978527,-7.79392911195248,40.2740479814134,28,"Aneides ferreus",288.15,TRUE,-6.14497410677462,-1.64895500517787
"Amphibia","Caudata","Plethodontidae","Aneides","hardii",0.9699999999999,0.0009699999999999,20,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Aneides hardii",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-6.93821448646695,-8.16238999811065,39.5871292029482,29,"Aneides hardii",293.15,TRUE,-6.46281933948015,-1.6995706586305
"Amphibia","Caudata","Plethodontidae","Batrachoseps","attenuatus",0.93,0.00093,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Batrachoseps attenuatus",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-6.98032597181697,-7.71638065338819,38.9232497932056,30,"Batrachoseps attenuatus",298.15,TRUE,-6.03361316697437,-1.68276748641382
"Amphibia","Caudata","Plethodontidae","Bolitoglossa","franklini",3.18,0.00318,15,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Bolitoglossa franklini",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-5.75087408219005,-8.09428116970435,40.2740479814134,31,"Bolitoglossa franklini",288.15,TRUE,-6.02768302059811,-2.06659814910624
"Amphibia","Caudata","Plethodontidae","Bolitoglossa","morio",2.09,0.00209,15,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Bolitoglossa morio",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-6.17059121300542,-8.3076618675223,40.2740479814134,32,"Bolitoglossa morio",288.15,TRUE,-6.35032826388466,-1.95733360363764
"Amphibia","Caudata","Plethodontidae","Bolitoglossa","occidentalis",0.9699999999999,0.0009699999999999,15,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Bolitoglossa occidentalis",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-6.93821448646695,-9.09237957434262,40.2740479814134,33,"Bolitoglossa occidentalis",288.15,TRUE,-6.94041615793193,-2.15196341641069
"Amphibia","Gymnophiona","Herpelidae","Boulengerula","taitana",5,0.005,35,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Boulengerula taitana",-5302.12386794263,4744.47613397881,0.923765239666271,-0.370516431899639,-0.0006755651816283,-5.29831736654804,-5.34331473247879,37.6601230759184,34,"Boulengerula taitana",308.15,TRUE,-3.86239908756084,-1.48091564491795
"Amphibia","Anura","Bufonidae","Bufo","bufo",76.1299999999999,0.0761299999999999,15,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Bufo bufo",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-2.57531287366402,-4.14553007294484,40.2740479814134,35,"Bufo bufo",288.15,TRUE,-3.58656341057464,-0.558966662370197
"Amphibia","Anura","Bufonidae","Bufotes","viridis",35,0.035,20,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Bufotes viridis",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-3.35240721749272,-5.32568856334417,39.5871292029482,36,"Bufotes viridis",293.15,TRUE,-3.70633509393772,-1.61935346940645
"Amphibia","Anura","Ceratophryidae","Ceratophrys","calcarata",55.5,0.0555,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Ceratophrys calcarata",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-2.89137225822975,-4.10539539840919,38.9232497932056,37,"Ceratophrys calcarata",298.15,TRUE,-2.89034983830148,-1.21504556010771
"Amphibia","Anura","Myobatrachidae","Crinia","signifera",0.452,0.000452,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Crinia signifera",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-7.70182837813204,-6.95941495626918,38.9232497932056,38,"Crinia signifera",298.15,TRUE,-6.58824699610858,-0.371167960160599
"Amphibia","Caudata","Cryptobranchidae","Cryptobranchus","alleganiensis",0.621,0.000621,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Cryptobranchus alleganiensis",-5191.78356503357,3374.96059550838,7.75679379150014,-0.709969412775485,-0.0016908099418375,-7.3841794760308,-7.09674743483422,38.9232497932056,39,"Cryptobranchus alleganiensis",298.15,TRUE,-6.34406371224056,-0.752683722593662
"Amphibia","Caudata","Plethodontidae","Dendrotriton","bromeliacius",0.5899999999999,0.0005899999999999,15,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Dendrotriton bromeliacius",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-7.43538802106468,-9.43048841431059,40.2740479814134,40,"Dendrotriton bromeliacius",288.15,TRUE,-7.32260374154161,-2.10788467276898
"Amphibia","Caudata","Plethodontidae","Desmognathus","fuscus",1.77,0.00177,20,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Desmognathus fuscus",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-6.3367757323964,-7.02992291295634,39.5871292029482,41,"Desmognathus fuscus",293.15,TRUE,-6.00048092419538,-1.02944198876096
"Amphibia","Caudata","Plethodontidae","Desmognathus","quadramaculatus",1.6,0.0016,5,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Desmognathus quadramaculatus",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-6.4377516497364,-8.34829465495442,41.7219734885647,42,"Desmognathus quadramaculatus",278.15,TRUE,-7.5624050876889,-0.785889567265523
"Amphibia","Anura","Alytidae","Discoglossus","pictus",101.25,0.10125,20,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Discoglossus pictus",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-2.29016257299549,-4.92125173296157,39.5871292029482,43,"Discoglossus pictus",293.15,TRUE,-2.88976565564048,-2.03148607732109
"Amphibia","Anura","Hylidae","Dryophytes","cinereus",3.9,0.0039,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Dryophytes cinereus",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-5.54677872584654,-7.10267587135273,38.9232497932056,44,"Dryophytes cinereus",298.15,TRUE,-4.93161573589419,-2.17106013545854
"Amphibia","Anura","Hylidae","Dryophytes","squirellus",2.27,0.00227,27,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Dryophytes squirellus",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-6.08797544748883,-7.61123566368187,38.6638911405773,45,"Dryophytes squirellus",300.15,TRUE,-5.1673195069595,-2.44391615672237
"Amphibia","Anura","Dicroglossidae","Euphlyctis","cyanophlyctis",0.294,0.000294,29,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Euphlyctis cyanophlyctis",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-8.13193079062559,-6.7268146752652,38.4079659965059,46,"Euphlyctis cyanophlyctis",302.15,TRUE,-6.5606121550858,-0.166202520179402
"Amphibia","Caudata","Plethodontidae","Eurycea","multiplicata",1.57,0.00157,15,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Eurycea multiplicata",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-6.45667965962192,-8.18265138831197,40.2740479814134,47,"Eurycea multiplicata",288.15,TRUE,-6.57025037256945,-1.61240101574252
"Amphibia","Anura","Dicroglossidae","Fejervarya","cancrivora",20.45,0.02045,30,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Fejervarya cancrivora",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-3.88977239649333,-4.37753274732832,38.2812697537333,48,"Fejervarya cancrivora",303.15,TRUE,-3.21148860532325,-1.16604414200507
"Amphibia","Gymnophiona","Dermophiidae","Geotrypetes","seraphini",1.9,0.0019,20,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Geotrypetes seraphini",-5302.12386794263,4744.47613397881,0.923765239666271,-0.370516431899639,-0.0006755651816283,-6.26590139280974,-7.50722998367945,39.5871292029482,49,"Geotrypetes seraphini",293.15,TRUE,-5.94599835281621,-1.56123163086324
"Amphibia","Caudata","Plethodontidae","Gyrinophilus","porphyriticus",1.9299999999999,0.0019299999999999,15,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Gyrinophilus porphyriticus",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-6.25023527606539,-7.83011438625815,40.2740479814134,50,"Gyrinophilus porphyriticus",288.15,TRUE,-6.41155230316176,-1.41856208309639
"Amphibia","Anura","Hyperoliidae","Hyperolius","tuberilinguis",1,0.001,20,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Hyperolius tuberilinguis",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-6.90775527898214,-7.76342138903986,39.5871292029482,51,"Hyperolius tuberilinguis",293.15,TRUE,-6.43940471642161,-1.32401667261825
