"taxon_name","class","order","family","Genus","species","wet_Mass_g","wet_Mass_kg","temperature","temperature_unit","Reference","log_mass","log_BMR","inv_kT","row_id","temp_K","pc1","pc2","pc3","pc4","pc5","removed_due_bad_branch","in_phylogeny","fixed_only_log_BMR","conditional_log_BMR"
"Anguilla japonica","Teleostei","Anguilliformes","Anguillidae","Anguilla","japonica",325.000000015809,0.325000000015809,20,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.12393009660376,-2.57921732925924,39.5871292029482,306,293.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-2.33243286239135,-2.61533183676592
"Anguilla japonica","Teleostei","Anguilliformes","Anguillidae","Anguilla","japonica",325.000000015809,0.325000000015809,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.12393009660376,-2.36949679827717,38.9232497932056,307,298.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-2.05647864034131,-2.33937761471593
"Anguilla japonica","Teleostei","Anguilliformes","Anguillidae","Anguilla","japonica",325.000000015809,0.325000000015809,30,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.12393009660376,-1.83727998452987,38.2812697537333,312,303.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-1.78962731197591,-2.07252628635053
"Anguilla japonica","Teleostei","Anguilliformes","Anguillidae","Anguilla","japonica",325.000000015809,0.325000000015809,29,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.12393009660376,-1.75358096565322,38.4079659965059,313,302.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-1.84229103764339,-2.125190012018
"Anguilla japonica","Teleostei","Anguilliformes","Anguillidae","Anguilla","japonica",325.000000015809,0.325000000015809,14.5,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.12393009660376,-3.30626606149487,40.3440532794864,295,287.65,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-2.64706288649926,-2.9299618608739
"Anguilla japonica","Teleostei","Anguilliformes","Anguillidae","Anguilla","japonica",325.000000015809,0.325000000015809,20,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.12393009660376,-2.61311888093492,39.5871292029482,305,293.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-2.33243286239135,-2.61533183676595
"Anguilla japonica","Teleostei","Anguilliformes","Anguillidae","Anguilla","japonica",325.000000015809,0.325000000015809,14.5,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.12393009660376,-3.58251943812303,40.3440532794864,293,287.65,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-2.64706288649926,-2.92996186087385
"Anguilla japonica","Teleostei","Anguilliformes","Anguillidae","Anguilla","japonica",325.000000015809,0.325000000015809,15,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.12393009660376,-3.41546535345986,40.2740479814134,294,288.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-2.61796384036886,-2.90086281474347
"Anguilla japonica","Teleostei","Anguilliformes","Anguillidae","Anguilla","japonica",325.000000015809,0.325000000015809,18,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.12393009660376,-3.06264397883712,39.8590655189568,299,291.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-2.44546841286941,-2.72836738724403
"Anguilla japonica","Teleostei","Anguilliformes","Anguillidae","Anguilla","japonica",325.000000015809,0.325000000015809,15,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.12393009660376,-3.2395746869962,40.2740479814134,296,288.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-2.61796384036886,-2.90086281474349
"Anguilla japonica","Teleostei","Anguilliformes","Anguillidae","Anguilla","japonica",325.000000015809,0.325000000015809,19,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.12393009660376,-3.17705433001486,39.7226319556538,297,292.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-2.38875718298297,-2.67165615735756
"Anguilla japonica","Teleostei","Anguilliformes","Anguillidae","Anguilla","japonica",325.000000015809,0.325000000015809,16,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.12393009660376,-3.09004295302523,40.1347637068797,298,289.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-2.56006765763042,-2.84296663200503
"Anguilla japonica","Teleostei","Anguilliformes","Anguillidae","Anguilla","japonica",325.000000015809,0.325000000015809,27.5,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.12393009660376,-1.91138795668359,38.5995906397614,311,300.65,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-1.92194349948987,-2.20484247386448
"Anguilla japonica","Teleostei","Anguilliformes","Anguillidae","Anguilla","japonica",325.000000015809,0.325000000015809,26,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.12393009660376,-1.92862976311809,38.7931369742412,310,299.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-2.00239474918706,-2.28529372356166
"Anguilla japonica","Teleostei","Anguilliformes","Anguillidae","Anguilla","japonica",325.000000015809,0.325000000015809,29,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.12393009660376,-1.99143066435712,38.4079659965059,309,302.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-1.84229103764339,-2.125190012018
"Anguilla rostrata","Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata",4.8199999973491,0.0048199999973491,15,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-5.33498135146961,-6.50288646714179,40.2740479814134,318,288.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-5.91361439375458,-5.75555196250169
"Anguilla rostrata","Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata",0.9599999999125,0.0009599999999125,20,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-6.94857727359354,-6.2446802130249,39.5871292029482,316,293.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-6.89091494449426,-6.73285251324138
"Anguilla rostrata","Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata",4.6000000033727,0.0046000000033727,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-5.38169897475389,-5.16330972924798,38.9232497932056,317,298.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-5.38869131366129,-5.23062888240842
"Anguilla rostrata","Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata",223.999999827646,0.223999999827646,15,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.49610922789654,-1.52858808057294,40.2740479814134,327,288.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-2.90923846177993,-2.75117603052707
"Anguilla rostrata","Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata",5.0799999966789,0.0050799999966789,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-5.28244401804551,-4.97444261273048,38.9232497932056,319,298.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-5.31101245553191,-5.15295002427903
"Anguilla rostrata","Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata",261.999999807105,0.261999999807105,15,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.33941077595728,-1.51870449687362,40.2740479814134,330,288.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-2.78660320787473,-2.62854077662185
"Anguilla rostrata","Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata",0.8199999992754,0.0008199999992754,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-7.10620621858963,-5.8209533814517,38.9232497932056,315,298.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-6.73832419829974,-6.58026176704686
"Anguilla rostrata","Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata",261.999999807105,0.261999999807105,15,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.33941077595728,-1.30961269912994,40.2740479814134,331,288.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-2.78660320787473,-2.62854077662186
"Anguilla rostrata","Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata",5.4099999986724,0.0054099999986724,20,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-5.21950618636914,-5.82779551278996,39.5871292029482,320,293.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-5.53771030732205,-5.37964787606915
"Anguilla rostrata","Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata",6.1999999928869,0.0061999999928869,15,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-5.08320598807837,-5.84564599371415,40.2740479814134,321,288.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-5.71657010113752,-5.55850766988465
"Anguilla rostrata","Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata",261.999999807105,0.261999999807105,15,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.33941077595728,-1.80793815996167,40.2740479814134,329,288.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-2.78660320787473,-2.62854077662184
"Anguilla rostrata","Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata",213.999999827935,0.213999999827935,15,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.54177926476433,-3.75920654861403,40.2740479814134,323,288.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-2.94498072022492,-2.78691828897205
"Anguilla rostrata","Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata",261.999999807105,0.261999999807105,15,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.33941077595728,-2.07715816967012,40.2740479814134,328,288.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-2.78660320787473,-2.62854077662185
"Anguilla rostrata","Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata",223.999999827646,0.223999999827646,15,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.49610922789654,-2.02216045630262,40.2740479814134,324,288.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-2.90923846177993,-2.75117603052706
"Anguilla rostrata","Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata",6.7700000049081,0.0067700000049081,20,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-4.99525419133298,-5.19807841071631,39.5871292029482,322,293.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-5.36220633769337,-5.20414390644051
"Anguilla rostrata","Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata",223.999999827646,0.223999999827646,15,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.49610922789654,-1.53261223076729,40.2740479814134,326,288.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-2.90923846177993,-2.75117603052706
"Anguilla rostrata","Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata",315.000000152606,0.315000000152606,15,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.15518263967204,-3.66029199726203,40.2740479814134,332,288.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-2.64242268796391,-2.48436025671102
"Anguilla rostrata","Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata",0.7699999996941,0.0007699999996941,15,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-7.16912004351382,-7.58325335857045,40.2740479814134,314,288.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-7.34904698043637,-7.19098454918349
"Anguilla rostrata","Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata",223.999999827646,0.223999999827646,15,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-1.49610922789654,-1.77304141843449,40.2740479814134,325,288.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-2.90923846177993,-2.75117603052699
"Brevoortia tyrannus","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus",24.5999999941442,0.0245999999941442,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-3.70500883628186,-3.41721013878729,38.9232497932056,343,298.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-4.07648102500078,-3.14315334556552
"Brevoortia tyrannus","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus",22.4999999942305,0.0224999999942305,10,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-3.79423997002819,-4.57348709525968,40.9852266496354,342,283.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-5.00341531140052,-4.07008763196522
"Brevoortia tyrannus","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus",21.7000000075683,0.0217000000075683,15,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-3.83044301808695,-4.09210773744763,40.2740479814134,340,288.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-4.73613345350881,-3.80280577407351
"Brevoortia tyrannus","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus",79.2999999420071,0.0792999999420071,15,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-2.53451715107265,-2.91966292625785,40.2740479814134,355,288.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-3.72191668380373,-2.78858900436843
"Brevoortia tyrannus","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus",26.9999999901158,0.0269999999901158,17,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-3.61191841334389,-3.76822261648932,39.9964395169542,346,290.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-4.44971856295727,-3.51639088352195
"Brevoortia tyrannus","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus",26.9999999901158,0.0269999999901158,9,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-3.61191841334389,-4.37435842005963,41.1304870666109,344,282.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-4.92110719881604,-3.98777951938077
"Brevoortia tyrannus","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus",80.9000000722256,0.0809000000722256,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-2.51454145402491,-2.34744550351978,38.9232497932056,356,298.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-3.14479811504111,-2.21147043560579
"Brevoortia tyrannus","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus",78.400000056966,0.078400000056966,10,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-2.54593135089917,-3.47089028811642,40.9852266496354,354,283.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-4.02646472532656,-3.09313704589129
"Brevoortia tyrannus","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus",22.1999999769645,0.0221999999769645,20,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-3.80766299114154,-3.70862050179951,39.5871292029482,341,293.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-4.43277438371645,-3.49944670428116
"Brevoortia tyrannus","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus",26.9999999901158,0.0269999999901158,17,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-3.61191841334389,-3.52706055967243,39.9964395169542,347,290.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-4.44971856295727,-3.51639088352196
"Brevoortia tyrannus","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus",26.9999999901158,0.0269999999901158,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-3.61191841334389,-3.49196923986116,38.9232497932056,348,298.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-4.00362665080718,-3.07029897137192
"Brevoortia tyrannus","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus",26.9999999901158,0.0269999999901158,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-3.61191841334389,-3.22167891012125,38.9232497932056,349,298.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-4.00362665080718,-3.07029897137191
"Brevoortia tyrannus","Teleostei","Clupeiformes","Clupeidae","Brevoortia","tyrannus",26.9999999901158,0.0269999999901158,9,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-3.61191841334389,-4.22020774023237,41.1304870666109,345,282.15,-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,FALSE,TRUE,-4.92110719881604,-3.98777951938079
